OrganisationLabel,OrganisationURI,PublishedDate,DurationFrom,DurationTo,LatestData,GeoAreaDescription,GeoEntityName,GeoCode,GeoName,GeoURI,Year,LocalAuthorityDistrictCode,LocalAuthorityDistrictName,IMD_Score,IMD_Rank(1MostDeprived),IMD_Decile(1MostDeprivedTenPerCentOfLSOAs),Income_Score(Rate),Income_Rank(1MostDeprived),Income_Decile(1MostDeprivedTenPerCentOfLSOAs),Employment_Score(Rate),Employment_Rank(1MostDeprived),Employment_Decile(1MostDeprivedTenPerCentOfLSOAs),EducationSkillsAndTraining_Score,EducationSkillsAndTraining_Rank(1MostDeprived),EducationSkillsAndTraining_Decile(1MostDeprivedTenPerCentOfLSOAs),HealthDeprivAndDisability_Score,HealthDeprivAndDisability_Rank(1MostDeprived),HealthDeprivAndDisability_Decile(1MostDeprivedTenPerCentOfLSOAs),Crime_Score,Crime_Rank(1MostDeprived),Crime_Decile(1MostDeprivedTenPerCentOfLSOAs),BarriersToHousingAndServices_Score,BarriersToHousingAndServices_Rank(1MostDeprived),BarriersToHousingAndServices_Decile(1MostDeprivedTenPerCentOfLSOAs),LivingEnvironmentScore,LivingEnvironment_Rank(1MostDeprived),LivingEnvironment_Decile(1MostDeprivedTenPerCentOfLSOAs),IncomeDeprivChildrenIndex(IDACI)_Score(Rate),IncomeDeprivChildrenIndex(IDACI)_Rank(1MostDeprived),IncomeDeprivChildrenIndex(IDACI)_Decile(1MostDeprivedTenPerCentOfLSOAs),IncomeDeprivOlderPeople(IDAOPI)_Score(Rate),IncomeDeprivOlderPeople(IDAOPI)_Rank(1_MostDeprived),IncomeDeprivOlderPeople(IDAOPI)_Decile(1MostDeprivedTenPerCentOfLSOAs),ChildrenAndYP_SubDomain_Score,ChildrenAndYP_SubDomain_Rank(1MostDeprived),ChildrenAndYP_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),AdultSkills_SubDomain_Score,AdultSkills_SubDomain_Rank(1MostDeprived),AdultSkills_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),GeographicalBarriers_SubDomain_Score,GeographicalBarriers_SubDomain_Rank(1MostDeprived),GeographicalBarriers_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),WiderBarriers_SubDomain_Score,WiderBarriers_SubDomain_Rank(1MostDeprived),WiderBarriers_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),Indoors_SubDomain_Score,Indoors_SubDomain_Rank(1MostDeprived),Indoors_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),Outdoors_SubDomain_Score,Outdoors_SubDomain_Rank(1MostDeprived),Outdoors_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),TotalPopulation(ExclPrisoners),DependentChildrenAge0_15(ExclPrisoners),PopulationAge16_59(ExclPrisoners),OlderPopulationAge60AndOver(ExclPrisoners),WorkingAgePopn18_59Or64(ExclPrisoners)_EmploymentDeprivDomain
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026390,West Lindsey 003B,http://statistics.data.gov.uk/doc/statistical-geography/E01026390,2019,E07000142,West Lindsey,20.757,13723,5,0.168,8961,3,0.121,9555,3,17.841,15250,5,0.324,11283,4,-0.165,19118,6,14.566,23582,8,8.993,25100,8,0.232,7942,3,0.178,11659,4,-0.106,17844,6,0.333,12413,4,0.078,14312,5,-1.002,20735,7,-0.362,22025,7,-0.41,22180,7,2000,301,1004,695,1030
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026391,West Lindsey 003C,http://statistics.data.gov.uk/doc/statistical-geography/E01026391,2019,E07000142,West Lindsey,15.975,17972,6,0.087,18334,6,0.08,16230,5,7.287,24730,8,-0.244,19782,7,-1.714,32321,10,36.802,3271,1,26.254,11017,4,0.128,16217,5,0.085,22526,7,-0.494,23838,8,0.232,23782,8,1.653,1047,1,-3.256,30134,10,0.517,8959,3,0.128,13183,5,2054,350,1022,682,1005
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026392,West Lindsey 003D,http://statistics.data.gov.uk/doc/statistical-geography/E01026392,2019,E07000142,West Lindsey,12.764,21311,7,0.08,19559,6,0.075,17620,6,10.722,21156,7,-0.724,26169,8,-1.474,31689,10,26.66,9594,3,26.227,11031,4,0.08,22260,7,0.086,22311,7,-0.437,23001,8,0.281,18171,6,1.066,3095,1,-3.42,30496,10,0.578,8215,3,-0.023,15684,5,3165,505,1604,1056,1651
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026393,West Lindsey 010A,http://statistics.data.gov.uk/doc/statistical-geography/E01026393,2019,E07000142,West Lindsey,4.879,30623,10,0.036,29580,10,0.05,24593,8,4.16,28335,9,-0.168,18655,6,-1.981,32642,10,6.386,31327,10,9.13,24964,8,0.051,27248,9,0.039,30868,10,-0.662,26077,8,0.182,28662,9,-0.236,19882,7,-3.616,30854,10,-1.089,29672,10,0.215,11930,4,1385,162,615,608,628
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026394,West Lindsey 010B,http://statistics.data.gov.uk/doc/statistical-geography/E01026394,2019,E07000142,West Lindsey,9.414,25241,8,0.064,22762,7,0.058,21961,7,10.103,21726,7,-0.532,23825,8,-0.792,27223,9,23.465,12707,4,12.24,21759,7,0.069,24152,8,0.109,18694,6,-0.164,18834,6,0.235,23446,8,0.851,4471,2,-2.823,28935,9,-0.547,24485,8,0.238,11595,4,2018,346,1130,542,1168
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026395,West Lindsey 010C,http://statistics.data.gov.uk/doc/statistical-geography/E01026395,2019,E07000142,West Lindsey,4.526,30991,10,0.06,23750,8,0.042,27270,9,3.89,28659,9,-0.508,23521,8,-2.532,32818,10,4.99,32043,10,7.473,26754,9,0.112,17981,6,0.05,29135,9,-0.61,25382,8,0.16,30154,10,-0.478,23725,8,-2.929,29271,9,-0.608,25270,8,-0.316,20616,7,1463,188,625,650,648
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026396,West Lindsey 009A,http://statistics.data.gov.uk/doc/statistical-geography/E01026396,2019,E07000142,West Lindsey,6.163,29265,9,0.044,27728,9,0.048,25276,8,13.838,18295,6,-0.258,19991,7,-1.611,32086,10,8.332,30070,10,7.403,26835,9,0.068,24293,8,0.045,29951,10,0.129,14015,5,0.242,22581,7,-0.025,16098,5,-4.462,32031,10,-1.366,31060,10,0.098,13717,5,1268,159,587,522,610
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026397,West Lindsey 009B,http://statistics.data.gov.uk/doc/statistical-geography/E01026397,2019,E07000142,West Lindsey,12.247,21887,7,0.058,24092,8,0.054,23486,8,3.565,29047,9,-0.713,26049,8,-0.686,26076,8,37.996,2834,1,27.4,10310,4,0.125,16576,6,0.062,26690,9,-1,29377,9,0.203,26814,9,1.702,930,1,-3.003,29492,9,0.45,9875,4,0.416,9302,3,2425,336,1414,675,1447
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026398,West Lindsey 009C,http://statistics.data.gov.uk/doc/statistical-geography/E01026398,2019,E07000142,West Lindsey,13.306,20729,7,0.099,16379,5,0.084,15520,5,12.75,19269,6,-0.137,18189,6,-0.887,28123,9,11.389,27231,9,22.033,13823,5,0.067,24388,8,0.15,14140,5,-0.211,19585,6,0.284,17826,6,0.111,13751,5,-2.713,28572,9,0.206,13210,5,0.299,10756,4,1626,250,790,586,817
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026399,West Lindsey 005C,http://statistics.data.gov.uk/doc/statistical-geography/E01026399,2019,E07000142,West Lindsey,14.609,19331,6,0.085,18711,6,0.084,15490,5,8.176,23756,8,-0.24,19722,7,-1.017,29233,9,28.606,7961,3,25.42,11516,4,0.089,21004,7,0.126,16640,6,-0.435,22963,7,0.24,22819,7,1.158,2639,1,-3.035,29563,10,0.5,9184,3,0.077,14046,5,1495,286,796,413,801
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026400,West Lindsey 009D,http://statistics.data.gov.uk/doc/statistical-geography/E01026400,2019,E07000142,West Lindsey,10.182,24278,8,0.059,23921,8,0.044,26779,9,10.16,21668,7,-0.27,20189,7,-2.15,32740,10,30.842,6395,2,17.65,17094,6,0.069,24157,8,0.084,22699,7,0.027,15605,5,0.188,28113,9,1.275,2155,1,-2.81,28888,9,0.147,14170,5,-0.093,16862,6,1820,492,1104,224,1093
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026401,West Lindsey 002B,http://statistics.data.gov.uk/doc/statistical-geography/E01026401,2019,E07000142,West Lindsey,6.219,29181,9,0.047,26977,9,0.042,27225,9,5.88,26290,9,-0.538,23904,8,-1.103,29857,10,24.382,11736,4,5.151,29161,9,0.078,22643,7,0.046,29730,10,-0.575,24903,8,0.214,25781,8,0.96,3716,2,-4.103,31625,10,-0.884,28068,9,-0.448,22741,7,1612,251,789,572,806
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026402,West Lindsey 002C,http://statistics.data.gov.uk/doc/statistical-geography/E01026402,2019,E07000142,West Lindsey,6.419,28963,9,0.058,24144,8,0.064,20370,7,7.139,24891,8,-0.482,23162,8,-1.799,32445,10,8.659,29814,10,5.447,28870,9,0.08,22301,7,0.065,26256,8,-0.431,22903,7,0.22,25077,8,-0.108,17565,6,-2.708,28549,9,-0.848,27764,9,-0.42,22348,7,1919,319,980,620,991
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026403,West Lindsey 002D,http://statistics.data.gov.uk/doc/statistical-geography/E01026403,2019,E07000142,West Lindsey,21.237,13375,5,0.092,17535,6,0.083,15662,5,7.569,24407,8,-0.132,18096,6,-0.906,28305,9,48.647,491,1,35.938,5833,2,0.098,19724,7,0.114,18032,6,-0.598,25217,8,0.248,21924,7,2.408,87,1,-3.568,30767,10,0.927,4445,2,0.089,13849,5,1374,217,726,431,739
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026404,West Lindsey 007B,http://statistics.data.gov.uk/doc/statistical-geography/E01026404,2019,E07000142,West Lindsey,16.604,17364,6,0.099,16392,5,0.112,10757,4,9.632,22234,7,0.06,15072,5,-1.244,30706,10,26.934,9332,3,14.753,19439,6,0.108,18420,6,0.105,19355,6,-0.398,22461,7,0.261,20502,7,1.064,3106,1,-3.082,29675,10,0.114,14686,5,-0.473,23110,8,2321,351,1204,766,1240
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026405,West Lindsey 010D,http://statistics.data.gov.uk/doc/statistical-geography/E01026405,2019,E07000142,West Lindsey,7.614,27535,9,0.041,28243,9,0.038,28613,9,2.959,29785,10,-0.579,24437,8,-1.905,32576,10,34.624,4255,2,10.736,23277,8,0.044,28371,9,0.059,27283,9,-0.893,28489,9,0.175,29172,9,1.54,1316,1,-3.593,30813,10,-0.72,26513,9,0.204,12082,4,1408,257,727,424,728
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026406,West Lindsey 010E,http://statistics.data.gov.uk/doc/statistical-geography/E01026406,2019,E07000142,West Lindsey,8.319,26668,9,0.02,32270,10,0.032,30222,10,2.396,30417,10,-0.061,16952,6,-2.448,32809,10,39.685,2294,1,4.403,29926,10,0.033,30201,10,0.014,32786,10,-1.265,31021,10,0.188,28154,9,1.851,641,1,-4.928,32380,10,-1.532,31637,10,-0.266,19746,7,1263,181,623,459,630
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026407,West Lindsey 002E,http://statistics.data.gov.uk/doc/statistical-geography/E01026407,2019,E07000142,West Lindsey,19.43,14880,5,0.099,16383,5,0.104,11886,4,18.22,14973,5,0.162,13585,5,-0.549,24443,8,18.606,18353,6,37.619,5121,2,0.15,14046,5,0.107,19003,6,0.135,13915,5,0.305,15400,5,0.508,7884,3,-2.037,25981,8,0.935,4382,2,0.255,11341,4,1365,204,776,385,765
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026408,West Lindsey 002F,http://statistics.data.gov.uk/doc/statistical-geography/E01026408,2019,E07000142,West Lindsey,16.865,17119,6,0.114,14473,5,0.115,10358,4,14.904,17420,6,0.285,11825,4,-0.582,24873,8,9.702,28884,9,13.533,20551,7,0.176,11880,4,0.113,18179,6,-0.327,21364,7,0.323,13472,5,-0.088,17201,6,-2.174,26582,9,-0.026,16866,6,-0.318,20651,7,1343,190,638,515,663
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026409,West Lindsey 007C,http://statistics.data.gov.uk/doc/statistical-geography/E01026409,2019,E07000142,West Lindsey,19.681,14637,5,0.07,21558,7,0.075,17399,6,17.056,15770,5,-0.049,16765,6,-0.6,25080,8,41.02,1924,1,37.369,5233,2,0.119,17139,6,0.053,28652,9,0.229,12462,4,0.273,19060,6,1.903,562,1,-3.757,31110,10,0.819,5497,2,0.582,7586,3,1211,167,656,388,668
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026410,West Lindsey 007D,http://statistics.data.gov.uk/doc/statistical-geography/E01026410,2019,E07000142,West Lindsey,18.788,15422,5,0.076,20298,7,0.109,11174,4,16.882,15900,5,-0.054,16841,6,-1.19,30414,10,33.761,4699,2,27.891,10018,4,0.11,18219,6,0.057,27771,9,-0.252,20243,7,0.338,11910,4,1.412,1698,1,-2.333,27202,9,0.555,8474,3,0.223,11796,4,1624,155,641,828,685
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026411,West Lindsey 005D,http://statistics.data.gov.uk/doc/statistical-geography/E01026411,2019,E07000142,West Lindsey,14.853,19065,6,0.07,21556,7,0.072,18137,6,11.138,20759,7,-0.685,25767,8,-1.41,31466,10,27.271,9017,3,43.94,3163,1,0.078,22689,7,0.085,22501,7,-0.129,18247,6,0.247,22076,7,1.044,3232,1,-2.491,27799,9,1.148,2776,1,0.266,11198,4,2458,342,1329,787,1378
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026412,West Lindsey 008B,http://statistics.data.gov.uk/doc/statistical-geography/E01026412,2019,E07000142,West Lindsey,12,22172,7,0.099,16422,5,0.097,12997,4,7.066,24988,8,-0.001,16041,5,-1.438,31577,10,8.963,29540,9,7.741,26461,9,0.133,15685,5,0.127,16548,6,-0.343,21621,7,0.204,26733,9,-0.105,17509,6,-2.512,27882,9,-1.229,30439,10,0.1,13657,5,1741,344,900,497,905
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026413,West Lindsey 008C,http://statistics.data.gov.uk/doc/statistical-geography/E01026413,2019,E07000142,West Lindsey,4.047,31462,10,0.039,28834,9,0.05,24738,8,3.851,28708,9,-0.393,22032,7,-1.831,32490,10,6.274,31387,10,4.226,30080,10,0.053,26823,9,0.034,31540,10,-1.023,29554,9,0.212,25990,8,-0.187,19040,6,-5.181,32526,10,-1.442,31336,10,-0.316,20609,7,2113,417,1110,586,1114
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026414,West Lindsey 008D,http://statistics.data.gov.uk/doc/statistical-geography/E01026414,2019,E07000142,West Lindsey,19.161,15106,5,0.088,18163,6,0.079,16575,6,11.876,20057,7,-0.011,16179,5,-1.287,30921,10,43.01,1428,1,29.788,8937,3,0.086,21429,7,0.09,21562,7,0.082,14758,5,0.216,25526,8,1.987,433,1,-3.235,30067,10,0.749,6259,2,-0.071,16486,6,1710,296,942,472,958
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026415,West Lindsey 003E,http://statistics.data.gov.uk/doc/statistical-geography/E01026415,2019,E07000142,West Lindsey,29.155,8435,3,0.161,9557,3,0.132,8239,3,29.368,8836,3,0.357,10899,4,-0.878,28036,9,39.802,2257,1,31.457,8013,3,0.19,10786,4,0.193,10516,4,0.561,8082,3,0.362,9690,3,1.625,1106,1,-1.265,22212,7,0.695,6840,3,0.274,11089,4,1018,191,529,298,542
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026416,West Lindsey 001D,http://statistics.data.gov.uk/doc/statistical-geography/E01026416,2019,E07000142,West Lindsey,24.567,11029,4,0.13,12534,4,0.11,11103,4,11.75,20195,7,0.318,11382,4,-1.164,30256,10,41.956,1671,1,34.901,6291,2,0.154,13717,5,0.137,15444,5,-0.224,19801,7,0.272,19272,6,1.914,544,1,-2.9,29184,9,1.004,3842,2,-0.33,20860,7,1257,199,626,432,647
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032683,West Lindsey 001G,http://statistics.data.gov.uk/doc/statistical-geography/E01032683,2019,E07000142,West Lindsey,7.903,27184,9,0.072,21127,7,0.054,23584,8,8.336,23597,8,-1.013,28937,9,-0.91,28342,9,7.381,30755,10,24.784,11924,4,0.13,15967,5,0.09,21536,7,-0.675,26221,8,0.268,19695,6,-0.212,19459,6,-2.807,28872,9,0.216,13060,4,0.585,7558,3,2219,305,1155,759,1174
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032986,East Lindsey 004D,http://statistics.data.gov.uk/doc/statistical-geography/E01032986,2019,E07000137,East Lindsey,24.661,10974,4,0.149,10604,4,0.121,9568,3,17.049,15774,5,0.785,6044,2,0.001,16659,6,9.251,29298,9,37.073,5357,2,0.215,9086,3,0.144,14700,5,0.128,14022,5,0.291,16967,6,-0.52,24369,8,-0.797,19543,6,1,3870,2,-0.006,15398,5,1167,155,648,364,645
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032987,East Lindsey 004E,http://statistics.data.gov.uk/doc/statistical-geography/E01032987,2019,E07000137,East Lindsey,18.558,15624,5,0.114,14396,5,0.109,11204,4,17.265,15625,5,0.59,8062,3,-0.173,19257,6,5.379,31864,10,16.29,18156,6,0.118,17265,6,0.132,15918,5,-0.058,17042,6,0.321,13692,5,-0.766,27595,9,-1.681,24319,8,0.035,15905,5,-0.047,16065,5,1326,241,731,354,744
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032988,North Kesteven 013B,http://statistics.data.gov.uk/doc/statistical-geography/E01032988,2019,E07000139,North Kesteven,15.413,18532,6,0.114,14449,5,0.093,13787,5,20.082,13719,5,-0.239,19700,6,-0.817,27475,9,21.134,15345,5,10.033,24031,8,0.095,20140,7,0.227,8179,3,0.257,12033,4,0.308,15067,5,0.339,10204,4,-0.181,16145,5,-0.252,20433,7,-0.427,22440,7,1744,322,1090,332,1080
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032989,North Kesteven 013C,http://statistics.data.gov.uk/doc/statistical-geography/E01032989,2019,E07000139,North Kesteven,11.789,22420,7,0.09,17836,6,0.07,18815,6,9.063,22790,7,-0.316,20909,7,-1.047,29462,9,26.4,9808,3,9.426,24652,8,0.122,16826,6,0.118,17533,6,-0.122,18112,6,0.204,26723,9,0.936,3854,2,-1.945,25599,8,-0.377,22240,7,-0.311,20535,7,1760,435,1202,123,1161
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032990,North Kesteven 003G,http://statistics.data.gov.uk/doc/statistical-geography/E01032990,2019,E07000139,North Kesteven,6.082,29357,9,0.025,31624,10,0.023,31851,10,9.08,22774,7,-1.368,31208,10,-1.565,31961,10,34.401,4368,2,5.204,29106,9,0.038,29465,9,0.051,28866,9,0.001,16081,5,0.162,30019,10,1.418,1680,1,-2.025,25929,8,-0.846,27746,9,-0.473,23111,8,3123,847,2075,201,2086
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032991,North Kesteven 014E,http://statistics.data.gov.uk/doc/statistical-geography/E01032991,2019,E07000139,North Kesteven,9.086,25669,8,0.072,21077,7,0.069,18990,6,12.659,19345,6,-0.678,25684,8,-1.41,31471,10,12.894,25528,8,14.217,19932,7,0.067,24428,8,0.096,20677,7,-0.44,23054,8,0.307,15253,5,0.211,12108,4,-2.654,28350,9,-0.32,21452,7,0.236,11616,4,1424,255,757,412,772
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032992,North Kesteven 014F,http://statistics.data.gov.uk/doc/statistical-geography/E01032992,2019,E07000139,North Kesteven,10.187,24270,8,0.076,20261,7,0.064,20283,7,17.06,15766,5,-0.146,18333,6,-0.954,28728,9,12.236,26307,9,8.377,25783,8,0.066,24563,8,0.126,16642,6,0.173,13320,5,0.284,17837,6,0.213,12075,4,-3.253,30125,10,-0.743,26766,9,-0.06,16275,5,1439,198,795,446,804
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032993,North Kesteven 013D,http://statistics.data.gov.uk/doc/statistical-geography/E01032993,2019,E07000139,North Kesteven,4.898,30600,10,0.041,28444,9,0.05,24846,8,9.542,22330,7,-0.855,27543,9,-1.214,30548,10,14.677,23428,8,3.81,30470,10,0.036,29754,10,0.066,25930,8,-0.503,23953,8,0.271,19376,6,0.369,9732,3,-3.194,29979,10,-1.152,30010,10,-0.52,23762,8,1806,332,976,498,993
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032994,North Kesteven 003H,http://statistics.data.gov.uk/doc/statistical-geography/E01032994,2019,E07000139,North Kesteven,10.122,24358,8,0.056,24777,8,0.047,25578,8,6.877,25168,8,-1.138,29868,10,-1.508,31804,10,36.895,3238,1,19.152,15924,5,0.066,24629,8,0.088,21988,7,-0.534,24401,8,0.229,24092,8,1.653,1048,1,-3.153,29868,10,0.179,13638,5,0.025,14881,5,1392,245,784,363,805
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032995,South Holland 006F,http://statistics.data.gov.uk/doc/statistical-geography/E01032995,2019,E07000140,South Holland,20.269,14108,5,0.085,18776,6,0.076,17213,6,39.287,5563,2,-0.159,18519,6,1.015,3398,2,20.371,16213,5,13.296,20788,7,0.089,21015,7,0.1,20080,7,0.908,4473,2,0.397,6986,3,0.187,12468,4,0.202,14173,5,0.106,14815,5,-0.813,27557,9,1509,190,938,381,934
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01032996,South Holland 006G,http://statistics.data.gov.uk/doc/statistical-geography/E01032996,2019,E07000140,South Holland,8.916,25897,8,0.071,21264,7,0.067,19568,6,14.223,17966,6,-0.427,22469,7,-1.039,29411,9,14.554,23598,8,3.47,30785,10,0.096,19906,7,0.088,21897,7,-0.175,19002,6,0.299,16112,5,0.29,10898,4,-2.319,27143,9,-0.973,28848,9,-0.757,26903,9,1386,234,758,394,762
